# q=  0.12625870E-03  0.12625870E-03  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     177     -0.14776820E-05     -0.14778817E-05     -0.23902320E-03     -0.33498839E-02
     178     -0.14776837E-05     -0.14778817E-05     -0.25062055E-03     -0.33498839E-02
     179     -0.14776853E-05     -0.14778817E-05     -0.26307131E-03     -0.33498839E-02
     180     -0.14776867E-05     -0.14778817E-05     -0.27609019E-03     -0.33498839E-02
     181     -0.14776881E-05     -0.14778817E-05     -0.29003071E-03     -0.33498839E-02
     182     -0.14776895E-05     -0.14778817E-05     -0.30411451E-03     -0.33498839E-02
     183     -0.14776907E-05     -0.14778817E-05     -0.31782692E-03     -0.33498839E-02
     184     -0.14776917E-05     -0.14778817E-05     -0.33123469E-03     -0.33498839E-02
     185     -0.14776928E-05     -0.14778817E-05     -0.34642195E-03     -0.33498839E-02
     186     -0.14776938E-05     -0.14778817E-05     -0.36132194E-03     -0.33498839E-02
     187     -0.14776946E-05     -0.14778817E-05     -0.37627399E-03     -0.33498839E-02
     188     -0.14776955E-05     -0.14778817E-05     -0.39154071E-03     -0.33498839E-02
     189     -0.14776963E-05     -0.14778817E-05     -0.40702577E-03     -0.33498839E-02
     190     -0.14776971E-05     -0.14778817E-05     -0.42449112E-03     -0.33498839E-02
     191     -0.14776978E-05     -0.14778817E-05     -0.44334577E-03     -0.33498839E-02
     192     -0.14776985E-05     -0.14778817E-05     -0.46222832E-03     -0.33498839E-02
     193     -0.14776993E-05     -0.14778817E-05     -0.48245558E-03     -0.33498839E-02
     194     -0.14777000E-05     -0.14778817E-05     -0.50193645E-03     -0.33498839E-02
     195     -0.14777006E-05     -0.14778817E-05     -0.52008876E-03     -0.33498839E-02
     196     -0.14777014E-05     -0.14778817E-05     -0.54058623E-03     -0.33498839E-02
 
# q=  0.45453131E-02  0.45453131E-02  0.00000000E+00  (qpt 6)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.18089141E-05     -0.30637292E-05     -0.21296061E-05     -0.33397980E-02
       2     -0.19877266E-05     -0.30637292E-05     -0.43507008E-05     -0.33397980E-02
       3     -0.20584749E-05     -0.30637292E-05     -0.51917134E-05     -0.33397980E-02
       4     -0.20947859E-05     -0.30637292E-05     -0.62688235E-05     -0.33397980E-02
       5     -0.21871679E-05     -0.30637292E-05     -0.69857365E-05     -0.33397980E-02
       6     -0.22105380E-05     -0.30637292E-05     -0.80355678E-05     -0.33397980E-02
       7     -0.24150370E-05     -0.30637292E-05     -0.99786546E-05     -0.33397980E-02
       8     -0.25690241E-05     -0.30637292E-05     -0.10801296E-04     -0.33397980E-02
       9     -0.26999557E-05     -0.30637292E-05     -0.13269250E-04     -0.33397980E-02
      10     -0.28122491E-05     -0.30637292E-05     -0.15336671E-04     -0.33397980E-02
      11     -0.28442724E-05     -0.30637292E-05     -0.16699770E-04     -0.33397980E-02
      12     -0.29014617E-05     -0.30637292E-05     -0.18793729E-04     -0.33397980E-02
      13     -0.29502908E-05     -0.30637292E-05     -0.21079967E-04     -0.33397980E-02
      14     -0.29629302E-05     -0.30637292E-05     -0.23207101E-04     -0.33397980E-02
      15     -0.29747374E-05     -0.30637292E-05     -0.23729822E-04     -0.33397980E-02
      16     -0.29802162E-05     -0.30637292E-05     -0.24685870E-04     -0.33397980E-02
      17     -0.29856429E-05     -0.30637292E-05     -0.25359123E-04     -0.33397980E-02
      18     -0.29902993E-05     -0.30637292E-05     -0.26462485E-04     -0.33397980E-02
      19     -0.29943913E-05     -0.30637292E-05     -0.27513273E-04     -0.33397980E-02
      20     -0.29986875E-05     -0.30637292E-05     -0.28600904E-04     -0.33397980E-02
      21     -0.30020932E-05     -0.30637292E-05     -0.29917323E-04     -0.33397980E-02
      22     -0.30044315E-05     -0.30637292E-05     -0.30325740E-04     -0.33397980E-02
      23     -0.30067544E-05     -0.30637292E-05     -0.31212850E-04     -0.33397980E-02
      24     -0.30095651E-05     -0.30637292E-05     -0.31584485E-04     -0.33397980E-02
      25     -0.30113437E-05     -0.30637292E-05     -0.32054265E-04     -0.33397980E-02
      26     -0.30130423E-05     -0.30637292E-05     -0.32584599E-04     -0.33397980E-02
      27     -0.30143128E-05     -0.30637292E-05     -0.32950200E-04     -0.33397980E-02
      28     -0.30159708E-05     -0.30637292E-05     -0.33445544E-04     -0.33397980E-02
      29     -0.30171395E-05     -0.30637292E-05     -0.33754257E-04     -0.33397980E-02
      30     -0.30183896E-05     -0.30637292E-05     -0.34105925E-04     -0.33397980E-02
      31     -0.30198914E-05     -0.30637292E-05     -0.34422149E-04     -0.33397980E-02
      32     -0.30217066E-05     -0.30637292E-05     -0.34845417E-04     -0.33397980E-02
      33     -0.30230459E-05     -0.30637292E-05     -0.35090463E-04     -0.33397980E-02
      34     -0.30272270E-05     -0.30637292E-05     -0.35822042E-04     -0.33397980E-02
      35     -0.30291364E-05     -0.30637292E-05     -0.36085670E-04     -0.33397980E-02
      36     -0.30326398E-05     -0.30637292E-05     -0.36726532E-04     -0.33397980E-02
      37     -0.30341329E-05     -0.30637292E-05     -0.36947857E-04     -0.33397980E-02
      38     -0.30352488E-05     -0.30637292E-05     -0.37234263E-04     -0.33397980E-02
      39     -0.30361754E-05     -0.30637292E-05     -0.37410284E-04     -0.33397980E-02
      40     -0.30368249E-05     -0.30637292E-05     -0.37582620E-04     -0.33397980E-02
      41     -0.30374088E-05     -0.30637292E-05     -0.37741948E-04     -0.33397980E-02
      42     -0.30379181E-05     -0.30637292E-05     -0.37922671E-04     -0.33397980E-02
      43     -0.30386462E-05     -0.30637292E-05     -0.38036655E-04     -0.33397980E-02
      44     -0.30391163E-05     -0.30637292E-05     -0.38180544E-04     -0.33397980E-02
      45     -0.30396852E-05     -0.30637292E-05     -0.38380373E-04     -0.33397980E-02
      46     -0.30400346E-05     -0.30637292E-05     -0.38501461E-04     -0.33397980E-02
      47     -0.30405639E-05     -0.30637292E-05     -0.38621294E-04     -0.33397980E-02
      48     -0.30410109E-05     -0.30637292E-05     -0.38793048E-04     -0.33397980E-02
      49     -0.30415218E-05     -0.30637292E-05     -0.38962953E-04     -0.33397980E-02
      50     -0.30418774E-05     -0.30637292E-05     -0.39082252E-04     -0.33397980E-02
      51     -0.30423449E-05     -0.30637292E-05     -0.39274686E-04     -0.33397980E-02
      52     -0.30428052E-05     -0.30637292E-05     -0.39495289E-04     -0.33397980E-02
      53     -0.30432671E-05     -0.30637292E-05     -0.39679183E-04     -0.33397980E-02
      54     -0.30436044E-05     -0.30637292E-05     -0.39855001E-04     -0.33397980E-02
      55     -0.30443066E-05     -0.30637292E-05     -0.40165119E-04     -0.33397980E-02
      56     -0.30448214E-05     -0.30637292E-05     -0.40448694E-04     -0.33397980E-02
      57     -0.30455587E-05     -0.30637292E-05     -0.40731820E-04     -0.33397980E-02
      58     -0.30460774E-05     -0.30637292E-05     -0.41009090E-04     -0.33397980E-02
      59     -0.30467096E-05     -0.30637292E-05     -0.41278025E-04     -0.33397980E-02
      60     -0.30473803E-05     -0.30637292E-05     -0.41626038E-04     -0.33397980E-02
      61     -0.30479904E-05     -0.30637292E-05     -0.41919520E-04     -0.33397980E-02
      62     -0.30483880E-05     -0.30637292E-05     -0.42202736E-04     -0.33397980E-02
      63     -0.30488988E-05     -0.30637292E-05     -0.42492194E-04     -0.33397980E-02
      64     -0.30491876E-05     -0.30637292E-05     -0.42686897E-04     -0.33397980E-02
      65     -0.30495851E-05     -0.30637292E-05     -0.42939713E-04     -0.33397980E-02
      66     -0.30499285E-05     -0.30637292E-05     -0.43160039E-04     -0.33397980E-02
      67     -0.30503566E-05     -0.30637292E-05     -0.43461970E-04     -0.33397980E-02
      68     -0.30506606E-05     -0.30637292E-05     -0.43672341E-04     -0.33397980E-02
      69     -0.30510065E-05     -0.30637292E-05     -0.43936034E-04     -0.33397980E-02
      70     -0.30513537E-05     -0.30637292E-05     -0.44183715E-04     -0.33397980E-02
      71     -0.30516048E-05     -0.30637292E-05     -0.44378763E-04     -0.33397980E-02
      72     -0.30519524E-05     -0.30637292E-05     -0.44672282E-04     -0.33397980E-02
      73     -0.30522734E-05     -0.30637292E-05     -0.44965662E-04     -0.33397980E-02
      74     -0.30525044E-05     -0.30637292E-05     -0.45171694E-04     -0.33397980E-02
      75     -0.30527663E-05     -0.30637292E-05     -0.45378831E-04     -0.33397980E-02
      76     -0.30529470E-05     -0.30637292E-05     -0.45582006E-04     -0.33397980E-02
      77     -0.30531663E-05     -0.30637292E-05     -0.45749125E-04     -0.33397980E-02
      78     -0.30533294E-05     -0.30637292E-05     -0.45895547E-04     -0.33397980E-02
      79     -0.30535092E-05     -0.30637292E-05     -0.46051120E-04     -0.33397980E-02
      80     -0.30536764E-05     -0.30637292E-05     -0.46189656E-04     -0.33397980E-02
      81     -0.30538355E-05     -0.30637292E-05     -0.46327725E-04     -0.33397980E-02
      82     -0.30539662E-05     -0.30637292E-05     -0.46444226E-04     -0.33397980E-02
      83     -0.30540925E-05     -0.30637292E-05     -0.46558175E-04     -0.33397980E-02
      84     -0.30542307E-05     -0.30637292E-05     -0.46707788E-04     -0.33397980E-02
      85     -0.30543800E-05     -0.30637292E-05     -0.46838745E-04     -0.33397980E-02
      86     -0.30545380E-05     -0.30637292E-05     -0.47015920E-04     -0.33397980E-02
      87     -0.30546720E-05     -0.30637292E-05     -0.47109288E-04     -0.33397980E-02
      88     -0.30548022E-05     -0.30637292E-05     -0.47259793E-04     -0.33397980E-02
      89     -0.30549223E-05     -0.30637292E-05     -0.47374269E-04     -0.33397980E-02
      90     -0.30550501E-05     -0.30637292E-05     -0.47541619E-04     -0.33397980E-02
      91     -0.30551537E-05     -0.30637292E-05     -0.47674713E-04     -0.33397980E-02
      92     -0.30553291E-05     -0.30637292E-05     -0.47914813E-04     -0.33397980E-02
      93     -0.30554847E-05     -0.30637292E-05     -0.48119152E-04     -0.33397980E-02
      94     -0.30555931E-05     -0.30637292E-05     -0.48306568E-04     -0.33397980E-02
      95     -0.30557029E-05     -0.30637292E-05     -0.48465644E-04     -0.33397980E-02
      96     -0.30558497E-05     -0.30637292E-05     -0.48700417E-04     -0.33397980E-02
      97     -0.30560287E-05     -0.30637292E-05     -0.48947722E-04     -0.33397980E-02
      98     -0.30561544E-05     -0.30637292E-05     -0.49149305E-04     -0.33397980E-02
      99     -0.30562801E-05     -0.30637292E-05     -0.49332868E-04     -0.33397980E-02
     100     -0.30563741E-05     -0.30637292E-05     -0.49456714E-04     -0.33397980E-02
     101     -0.30564902E-05     -0.30637292E-05     -0.49613332E-04     -0.33397980E-02
     102     -0.30565976E-05     -0.30637292E-05     -0.49791269E-04     -0.33397980E-02
     103     -0.30570258E-05     -0.30637292E-05     -0.50527021E-04     -0.33397980E-02
     104     -0.30574042E-05     -0.30637292E-05     -0.51095718E-04     -0.33397980E-02
     105     -0.30576825E-05     -0.30637292E-05     -0.51630816E-04     -0.33397980E-02
     106     -0.30580002E-05     -0.30637292E-05     -0.52197083E-04     -0.33397980E-02
     107     -0.30582512E-05     -0.30637292E-05     -0.52713181E-04     -0.33397980E-02
     108     -0.30584912E-05     -0.30637292E-05     -0.53252384E-04     -0.33397980E-02
     109     -0.30587433E-05     -0.30637292E-05     -0.53861521E-04     -0.33397980E-02
     110     -0.30589547E-05     -0.30637292E-05     -0.54435169E-04     -0.33397980E-02
     111     -0.30591983E-05     -0.30637292E-05     -0.55048168E-04     -0.33397980E-02
     112     -0.30593605E-05     -0.30637292E-05     -0.55634339E-04     -0.33397980E-02
     113     -0.30595393E-05     -0.30637292E-05     -0.56215658E-04     -0.33397980E-02
     114     -0.30597200E-05     -0.30637292E-05     -0.57016362E-04     -0.33397980E-02
     115     -0.30599175E-05     -0.30637292E-05     -0.57824194E-04     -0.33397980E-02
     116     -0.30600784E-05     -0.30637292E-05     -0.58550134E-04     -0.33397980E-02
     117     -0.30602510E-05     -0.30637292E-05     -0.59625465E-04     -0.33397980E-02
     118     -0.30604279E-05     -0.30637292E-05     -0.60696306E-04     -0.33397980E-02
     119     -0.30606301E-05     -0.30637292E-05     -0.61839235E-04     -0.33397980E-02
     120     -0.30608232E-05     -0.30637292E-05     -0.63007981E-04     -0.33397980E-02
     121     -0.30609798E-05     -0.30637292E-05     -0.64031553E-04     -0.33397980E-02
     122     -0.30610982E-05     -0.30637292E-05     -0.64705429E-04     -0.33397980E-02
     123     -0.30612410E-05     -0.30637292E-05     -0.65550510E-04     -0.33397980E-02
     124     -0.30613705E-05     -0.30637292E-05     -0.66435231E-04     -0.33397980E-02
     125     -0.30614893E-05     -0.30637292E-05     -0.67291910E-04     -0.33397980E-02
     126     -0.30615873E-05     -0.30637292E-05     -0.68078639E-04     -0.33397980E-02
     127     -0.30616927E-05     -0.30637292E-05     -0.69051059E-04     -0.33397980E-02
     128     -0.30617995E-05     -0.30637292E-05     -0.70166425E-04     -0.33397980E-02
     129     -0.30618884E-05     -0.30637292E-05     -0.71161702E-04     -0.33397980E-02
     130     -0.30619729E-05     -0.30637292E-05     -0.72116662E-04     -0.33397980E-02
     131     -0.30620506E-05     -0.30637292E-05     -0.73029653E-04     -0.33397980E-02
     132     -0.30621400E-05     -0.30637292E-05     -0.74233994E-04     -0.33397980E-02
     133     -0.30622113E-05     -0.30637292E-05     -0.75265772E-04     -0.33397980E-02
     134     -0.30622879E-05     -0.30637292E-05     -0.76472567E-04     -0.33397980E-02
     135     -0.30623463E-05     -0.30637292E-05     -0.77558967E-04     -0.33397980E-02
     136     -0.30624065E-05     -0.30637292E-05     -0.78579488E-04     -0.33397980E-02
     137     -0.30624573E-05     -0.30637292E-05     -0.79618421E-04     -0.33397980E-02
     138     -0.30625076E-05     -0.30637292E-05     -0.80757386E-04     -0.33397980E-02
     139     -0.30625493E-05     -0.30637292E-05     -0.81887747E-04     -0.33397980E-02
     140     -0.30625943E-05     -0.30637292E-05     -0.83179315E-04     -0.33397980E-02
     141     -0.30626326E-05     -0.30637292E-05     -0.84302471E-04     -0.33397980E-02
     142     -0.30626741E-05     -0.30637292E-05     -0.85569667E-04     -0.33397980E-02
     143     -0.30627086E-05     -0.30637292E-05     -0.86679924E-04     -0.33397980E-02
     144     -0.30627505E-05     -0.30637292E-05     -0.88108627E-04     -0.33397980E-02
     145     -0.30627871E-05     -0.30637292E-05     -0.89409489E-04     -0.33397980E-02
     146     -0.30628259E-05     -0.30637292E-05     -0.90873695E-04     -0.33397980E-02
     147     -0.30628606E-05     -0.30637292E-05     -0.92377557E-04     -0.33397980E-02
     148     -0.30628922E-05     -0.30637292E-05     -0.93867373E-04     -0.33397980E-02
     149     -0.30629255E-05     -0.30637292E-05     -0.95636246E-04     -0.33397980E-02
     150     -0.30629562E-05     -0.30637292E-05     -0.97379431E-04     -0.33397980E-02
     151     -0.30629838E-05     -0.30637292E-05     -0.99192503E-04     -0.33397980E-02
     152     -0.30630076E-05     -0.30637292E-05     -0.10101095E-03     -0.33397980E-02
     153     -0.30630306E-05     -0.30637292E-05     -0.10298118E-03     -0.33397980E-02
     154     -0.30630539E-05     -0.30637292E-05     -0.10520728E-03     -0.33397980E-02
     155     -0.30630743E-05     -0.30637292E-05     -0.10733187E-03     -0.33397980E-02
     156     -0.30630934E-05     -0.30637292E-05     -0.10959223E-03     -0.33397980E-02
     157     -0.30631120E-05     -0.30637292E-05     -0.11189727E-03     -0.33397980E-02
     158     -0.30631295E-05     -0.30637292E-05     -0.11478052E-03     -0.33397980E-02
     159     -0.30631472E-05     -0.30637292E-05     -0.11785472E-03     -0.33397980E-02
     160     -0.30631639E-05     -0.30637292E-05     -0.12078273E-03     -0.33397980E-02
     161     -0.30631810E-05     -0.30637292E-05     -0.12448470E-03     -0.33397980E-02
     162     -0.30631964E-05     -0.30637292E-05     -0.12854708E-03     -0.33397980E-02
     163     -0.30632106E-05     -0.30637292E-05     -0.13298949E-03     -0.33397980E-02
     164     -0.30632219E-05     -0.30637292E-05     -0.13708193E-03     -0.33397980E-02
     165     -0.30632339E-05     -0.30637292E-05     -0.14247490E-03     -0.33397980E-02
     166     -0.30632443E-05     -0.30637292E-05     -0.14723691E-03     -0.33397980E-02
     167     -0.30632544E-05     -0.30637292E-05     -0.15287852E-03     -0.33397980E-02
     168     -0.30632630E-05     -0.30637292E-05     -0.15868772E-03     -0.33397980E-02
     169     -0.30632722E-05     -0.30637292E-05     -0.16610946E-03     -0.33397980E-02
     170     -0.30632800E-05     -0.30637292E-05     -0.17279845E-03     -0.33397980E-02
     171     -0.30632866E-05     -0.30637292E-05     -0.18005638E-03     -0.33397980E-02
     172     -0.30632922E-05     -0.30637292E-05     -0.18868950E-03     -0.33397980E-02
     173     -0.30632976E-05     -0.30637292E-05     -0.19745208E-03     -0.33397980E-02
     174     -0.30633028E-05     -0.30637292E-05     -0.20677188E-03     -0.33397980E-02
     175     -0.30633075E-05     -0.30637292E-05     -0.21707832E-03     -0.33397980E-02
     176     -0.30633115E-05     -0.30637292E-05     -0.22731964E-03     -0.33397980E-02
     177     -0.30633151E-05     -0.30637292E-05     -0.23770089E-03     -0.33397980E-02
     178     -0.30633186E-05     -0.30637292E-05     -0.24924676E-03     -0.33397980E-02
     179     -0.30633218E-05     -0.30637292E-05     -0.26164191E-03     -0.33397980E-02
     180     -0.30633247E-05     -0.30637292E-05     -0.27460873E-03     -0.33397980E-02
     181     -0.30633276E-05     -0.30637292E-05     -0.28849767E-03     -0.33397980E-02
     182     -0.30633305E-05     -0.30637292E-05     -0.30252548E-03     -0.33397980E-02
     183     -0.30633330E-05     -0.30637292E-05     -0.31618923E-03     -0.33397980E-02
     184     -0.30633352E-05     -0.30637292E-05     -0.32955095E-03     -0.33397980E-02
     185     -0.30633375E-05     -0.30637292E-05     -0.34468705E-03     -0.33397980E-02
     186     -0.30633395E-05     -0.30637292E-05     -0.35953789E-03     -0.33397980E-02
     187     -0.30633412E-05     -0.30637292E-05     -0.37444805E-03     -0.33397980E-02
     188     -0.30633431E-05     -0.30637292E-05     -0.38966857E-03     -0.33397980E-02
     189     -0.30633448E-05     -0.30637292E-05     -0.40510490E-03     -0.33397980E-02
     190     -0.30633463E-05     -0.30637292E-05     -0.42252340E-03     -0.33397980E-02
     191     -0.30633478E-05     -0.30637292E-05     -0.44132771E-03     -0.33397980E-02
     192     -0.30633493E-05     -0.30637292E-05     -0.46016998E-03     -0.33397980E-02
     193     -0.30633509E-05     -0.30637292E-05     -0.48035833E-03     -0.33397980E-02
     194     -0.30633523E-05     -0.30637292E-05     -0.49981018E-03     -0.33397980E-02
     195     -0.30633537E-05     -0.30637292E-05     -0.51793837E-03     -0.33397980E-02
     196     -0.30633552E-05     -0.30637292E-05     -0.53841439E-03     -0.33397980E-02
 
# q=  0.61866761E-02  0.61866761E-02  0.00000000E+00  (qpt 7)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.33491014E-05     -0.56734491E-05     -0.21191299E-05     -0.33278655E-02
       2     -0.36802722E-05     -0.56734491E-05     -0.43333699E-05     -0.33278655E-02
       3     -0.38113218E-05     -0.56734491E-05     -0.51722004E-05     -0.33278655E-02
       4     -0.38786005E-05     -0.56734491E-05     -0.62455906E-05     -0.33278655E-02
       5     -0.40496780E-05     -0.56734491E-05     -0.69609568E-05     -0.33278655E-02
       6     -0.40930008E-05     -0.56734491E-05     -0.80060991E-05     -0.33278655E-02
       7     -0.44717245E-05     -0.56734491E-05     -0.99455871E-05     -0.33278655E-02
       8     -0.47568136E-05     -0.56734491E-05     -0.10761571E-04     -0.33278655E-02
       9     -0.49993349E-05     -0.56734491E-05     -0.13221176E-04     -0.33278655E-02
      10     -0.52073879E-05     -0.56734491E-05     -0.15281179E-04     -0.33278655E-02
      11     -0.52667311E-05     -0.56734491E-05     -0.16640696E-04     -0.33278655E-02
      12     -0.53727308E-05     -0.56734491E-05     -0.18727332E-04     -0.33278655E-02
      13     -0.54632094E-05     -0.56734491E-05     -0.21007974E-04     -0.33278655E-02
      14     -0.54866388E-05     -0.56734491E-05     -0.23129660E-04     -0.33278655E-02
      15     -0.55085152E-05     -0.56734491E-05     -0.23650823E-04     -0.33278655E-02
      16     -0.55186718E-05     -0.56734491E-05     -0.24604169E-04     -0.33278655E-02
      17     -0.55287280E-05     -0.56734491E-05     -0.25275499E-04     -0.33278655E-02
      18     -0.55373626E-05     -0.56734491E-05     -0.26375462E-04     -0.33278655E-02
      19     -0.55449504E-05     -0.56734491E-05     -0.27422607E-04     -0.33278655E-02
      20     -0.55529134E-05     -0.56734491E-05     -0.28506512E-04     -0.33278655E-02
      21     -0.55592258E-05     -0.56734491E-05     -0.29819106E-04     -0.33278655E-02
      22     -0.55635595E-05     -0.56734491E-05     -0.30226047E-04     -0.33278655E-02
      23     -0.55678662E-05     -0.56734491E-05     -0.31110429E-04     -0.33278655E-02
      24     -0.55730760E-05     -0.56734491E-05     -0.31480742E-04     -0.33278655E-02
      25     -0.55763730E-05     -0.56734491E-05     -0.31949005E-04     -0.33278655E-02
      26     -0.55795213E-05     -0.56734491E-05     -0.32477728E-04     -0.33278655E-02
      27     -0.55818763E-05     -0.56734491E-05     -0.32841986E-04     -0.33278655E-02
      28     -0.55849492E-05     -0.56734491E-05     -0.33335727E-04     -0.33278655E-02
      29     -0.55871155E-05     -0.56734491E-05     -0.33643271E-04     -0.33278655E-02
      30     -0.55894325E-05     -0.56734491E-05     -0.33993809E-04     -0.33278655E-02
      31     -0.55922160E-05     -0.56734491E-05     -0.34308904E-04     -0.33278655E-02
      32     -0.55955798E-05     -0.56734491E-05     -0.34730964E-04     -0.33278655E-02
      33     -0.55980616E-05     -0.56734491E-05     -0.34975076E-04     -0.33278655E-02
      34     -0.56058091E-05     -0.56734491E-05     -0.35704540E-04     -0.33278655E-02
      35     -0.56093474E-05     -0.56734491E-05     -0.35967186E-04     -0.33278655E-02
      36     -0.56158396E-05     -0.56734491E-05     -0.36606066E-04     -0.33278655E-02
      37     -0.56186065E-05     -0.56734491E-05     -0.36826527E-04     -0.33278655E-02
      38     -0.56206746E-05     -0.56734491E-05     -0.37111751E-04     -0.33278655E-02
      39     -0.56223919E-05     -0.56734491E-05     -0.37287018E-04     -0.33278655E-02
      40     -0.56235958E-05     -0.56734491E-05     -0.37458550E-04     -0.33278655E-02
      41     -0.56246779E-05     -0.56734491E-05     -0.37617077E-04     -0.33278655E-02
      42     -0.56256219E-05     -0.56734491E-05     -0.37796943E-04     -0.33278655E-02
      43     -0.56269712E-05     -0.56734491E-05     -0.37910468E-04     -0.33278655E-02
      44     -0.56278423E-05     -0.56734491E-05     -0.38053670E-04     -0.33278655E-02
      45     -0.56288966E-05     -0.56734491E-05     -0.38252527E-04     -0.33278655E-02
      46     -0.56295441E-05     -0.56734491E-05     -0.38373020E-04     -0.33278655E-02
      47     -0.56305250E-05     -0.56734491E-05     -0.38492254E-04     -0.33278655E-02
      48     -0.56313534E-05     -0.56734491E-05     -0.38663246E-04     -0.33278655E-02
      49     -0.56322999E-05     -0.56734491E-05     -0.38832382E-04     -0.33278655E-02
      50     -0.56329588E-05     -0.56734491E-05     -0.38951133E-04     -0.33278655E-02
      51     -0.56338250E-05     -0.56734491E-05     -0.39142654E-04     -0.33278655E-02
      52     -0.56346780E-05     -0.56734491E-05     -0.39362241E-04     -0.33278655E-02
      53     -0.56355338E-05     -0.56734491E-05     -0.39545324E-04     -0.33278655E-02
      54     -0.56361587E-05     -0.56734491E-05     -0.39720383E-04     -0.33278655E-02
      55     -0.56374601E-05     -0.56734491E-05     -0.40029259E-04     -0.33278655E-02
      56     -0.56384141E-05     -0.56734491E-05     -0.40311710E-04     -0.33278655E-02
      57     -0.56397804E-05     -0.56734491E-05     -0.40593692E-04     -0.33278655E-02
      58     -0.56407416E-05     -0.56734491E-05     -0.40869861E-04     -0.33278655E-02
      59     -0.56419133E-05     -0.56734491E-05     -0.41137719E-04     -0.33278655E-02
      60     -0.56431562E-05     -0.56734491E-05     -0.41484303E-04     -0.33278655E-02
      61     -0.56442868E-05     -0.56734491E-05     -0.41776682E-04     -0.33278655E-02
      62     -0.56450237E-05     -0.56734491E-05     -0.42058681E-04     -0.33278655E-02
      63     -0.56459701E-05     -0.56734491E-05     -0.42346889E-04     -0.33278655E-02
      64     -0.56465055E-05     -0.56734491E-05     -0.42540716E-04     -0.33278655E-02
      65     -0.56472420E-05     -0.56734491E-05     -0.42792390E-04     -0.33278655E-02
      66     -0.56478783E-05     -0.56734491E-05     -0.43011642E-04     -0.33278655E-02
      67     -0.56486717E-05     -0.56734491E-05     -0.43312274E-04     -0.33278655E-02
      68     -0.56492349E-05     -0.56734491E-05     -0.43521631E-04     -0.33278655E-02
      69     -0.56498759E-05     -0.56734491E-05     -0.43784180E-04     -0.33278655E-02
      70     -0.56505193E-05     -0.56734491E-05     -0.44030726E-04     -0.33278655E-02
      71     -0.56509846E-05     -0.56734491E-05     -0.44224893E-04     -0.33278655E-02
      72     -0.56516288E-05     -0.56734491E-05     -0.44516895E-04     -0.33278655E-02
      73     -0.56522234E-05     -0.56734491E-05     -0.44808877E-04     -0.33278655E-02
      74     -0.56526515E-05     -0.56734491E-05     -0.45013790E-04     -0.33278655E-02
      75     -0.56531369E-05     -0.56734491E-05     -0.45220003E-04     -0.33278655E-02
      76     -0.56534718E-05     -0.56734491E-05     -0.45422086E-04     -0.33278655E-02
      77     -0.56538781E-05     -0.56734491E-05     -0.45588419E-04     -0.33278655E-02
      78     -0.56541803E-05     -0.56734491E-05     -0.45734088E-04     -0.33278655E-02
      79     -0.56545134E-05     -0.56734491E-05     -0.45888891E-04     -0.33278655E-02
      80     -0.56548232E-05     -0.56734491E-05     -0.46026689E-04     -0.33278655E-02
      81     -0.56551180E-05     -0.56734491E-05     -0.46164037E-04     -0.33278655E-02
      82     -0.56553602E-05     -0.56734491E-05     -0.46280006E-04     -0.33278655E-02
      83     -0.56555943E-05     -0.56734491E-05     -0.46393357E-04     -0.33278655E-02
      84     -0.56558503E-05     -0.56734491E-05     -0.46542207E-04     -0.33278655E-02
      85     -0.56561270E-05     -0.56734491E-05     -0.46672474E-04     -0.33278655E-02
      86     -0.56564197E-05     -0.56734491E-05     -0.46848725E-04     -0.33278655E-02
      87     -0.56566679E-05     -0.56734491E-05     -0.46941676E-04     -0.33278655E-02
      88     -0.56569092E-05     -0.56734491E-05     -0.47091443E-04     -0.33278655E-02
      89     -0.56571318E-05     -0.56734491E-05     -0.47205371E-04     -0.33278655E-02
      90     -0.56573685E-05     -0.56734491E-05     -0.47371947E-04     -0.33278655E-02
      91     -0.56575606E-05     -0.56734491E-05     -0.47504407E-04     -0.33278655E-02
      92     -0.56578856E-05     -0.56734491E-05     -0.47743320E-04     -0.33278655E-02
      93     -0.56581738E-05     -0.56734491E-05     -0.47946655E-04     -0.33278655E-02
      94     -0.56583746E-05     -0.56734491E-05     -0.48133196E-04     -0.33278655E-02
      95     -0.56585782E-05     -0.56734491E-05     -0.48291548E-04     -0.33278655E-02
      96     -0.56588501E-05     -0.56734491E-05     -0.48525244E-04     -0.33278655E-02
      97     -0.56591817E-05     -0.56734491E-05     -0.48771263E-04     -0.33278655E-02
      98     -0.56594147E-05     -0.56734491E-05     -0.48971756E-04     -0.33278655E-02
      99     -0.56596476E-05     -0.56734491E-05     -0.49154399E-04     -0.33278655E-02
     100     -0.56598218E-05     -0.56734491E-05     -0.49277613E-04     -0.33278655E-02
     101     -0.56600369E-05     -0.56734491E-05     -0.49433501E-04     -0.33278655E-02
     102     -0.56602358E-05     -0.56734491E-05     -0.49610552E-04     -0.33278655E-02
     103     -0.56610293E-05     -0.56734491E-05     -0.50342102E-04     -0.33278655E-02
